product,area_label,prod_label,province,dili_sign
黑山褐壳鸡蛋,黑山,褐壳鸡蛋,21,1
黑山锦丰梨,黑山,锦丰梨,21,1
彰武花生,彰武,彰武花生,21,1
彰武黑豆,彰武,彰武黑豆,21,1
阜新玛瑙,阜新,阜新玛瑙,21,1
阜新花生,阜新,阜新花生,21,1
台安肉鸭,台安,台安肉鸭,21,1
岫岩滑子蘑,岫岩,滑子蘑,21,1
岫岩玉,,岫岩玉,21,1
岫岩玉雕,岫岩,岫岩玉雕,21,1
岫岩辽五味子,岫岩,辽五味子,21,1
海城南果梨,海城,南果梨,21,1
鞍山君子兰,鞍山,君子兰,21,1
鞍山南果梨,鞍山,南果梨,21,1
万县老土鸡,万县,老土鸡,50,1
万州山胡椒,万州,山胡椒,50,1
万州猕猴桃,万州,猕猴桃,50,1
万州玫瑰香橙,万州,玫瑰香橙,50,1
万州罗田土鸡蛋,万州,罗田土鸡蛋,50,1
万州银针,万州,万州银针,50,1
万州青脆李,万州,青脆李,50,1
丰都栗子大米,丰都,栗子大米,50,1
丰都榨菜,丰都,丰都榨菜,50,1
丰都红心柚,丰都,红心柚,50,1
丰都肉牛,丰都,丰都肉牛,50,1
丰都轿子山白菜,丰都,轿子山白菜,50,1
丰都轿子山萝卜,丰都,轿子山萝卜,50,1
丰都锦橙,丰都,丰都锦橙,50,1
丰都龙眼,丰都,丰都龙眼,50,1
云阳乌天麻,云阳,乌天麻,50,1
云阳小茴,云阳,云阳小茴,50,1
云阳桐油,云阳,云阳桐油,50,1
云阳白山羊,云阳,白山羊,50,1
云阳红橙,云阳,云阳红橙,50,1
北碚红豆杉,北碚,红豆杉,50,1
南山腊梅,南山,南山腊梅,50,1
南川大树茶,南川,大树茶,50,1
南川天麻,南川,南川天麻,50,1
南川方竹笋,南川,方竹笋,50,1
南川玄参,南川,南川玄参,50,1
南川米,,南川米,50,1
南川贡米,南川,南川贡米,50,1
南川金佛山中华蜜蜂,南川,金佛山中华蜜蜂,50,1
南川金佛山杜鹃,南川,金佛山杜鹃,50,1
南川金佛山珙桐,南川,金佛山珙桐,50,1
南川金佛山银杉,南川,金佛山银杉,50,1
南川金佛山银杏,南川,金佛山银杏,50,1
南川金佛玉翠茶,南川,金佛玉翠茶,50,1
南川鸡,,南川鸡,50,1
南川鸡蛋,南川,南川鸡蛋,50,1
合川东山坪葡萄,合川,东山坪葡萄,50,1
合川东山坪血橙,合川,东山坪血橙,50,1
合川丝瓜,合川,合川丝瓜,50,1
合川峡砚,合川,合川峡砚,50,1
合川湖皱丝瓜,合川,湖皱丝瓜,50,1
合川葛,,合川葛,50,1
合川黑猪,合川,合川黑猪,50,1
垫江丹皮,垫江,垫江丹皮,50,1
垫江咂酒,垫江,垫江咂酒,50,1
垫江牡丹,垫江,垫江牡丹,50,1
垫江白柚,垫江,垫江白柚,50,1
垫江藠头,垫江,垫江藠头,50,1
垫江蜜本南瓜,垫江,蜜本南瓜,50,1
城口太白贝母,城口,太白贝母,50,1
城口山地鸡,城口,山地鸡,50,1
城口板栗,城口,城口板栗,50,1
城口洋芋,城口,城口洋芋,50,1
城口蜂蜜,城口,城口蜂蜜,50,1
大足冬菜,大足,大足冬菜,50,1
大足石雕,大足,大足石雕,50,1
大足黑山羊,大足,黑山羊,50,1
奉节白肋烟,奉节,白肋烟,50,1
奉节脐橙,奉节,奉节脐橙,50,1
巫山庙党,巫山,巫山庙党,50,1
巫山粉条,巫山,巫山粉条,50,1
巫山脆李,巫山,巫山脆李,50,1
巫山魔芋,巫山,巫山魔芋,50,1
巫溪洋芋,巫溪,巫溪洋芋,50,1
巫溪洋鱼,巫溪,巫溪洋鱼,50,1
巫溪红三叶,巫溪,红三叶,50,1
开县春橙,开县,开县春橙,50,1
开县木香,开县,开县木香,50,1
开县桑叶鸡,开县,桑叶鸡,50,1
开县水竹凉席,开县,水竹凉席,50,1
开县肉兔,开县,开县肉兔,50,1
开县锦橙,开县,开县锦橙,50,1
开县龙珠茶,开县,龙珠茶,50,1
彭水七跃山蜂蜜,彭水,七跃山蜂蜜,50,1
彭水五步蛇酒,彭水,五步蛇酒,50,1
彭水大脚菌,彭水,大脚菌,50,1
彭水小米花生,彭水,小米花生,50,1
彭水山地黄牛,彭水,山地黄牛,50,1
彭水晶丝苕粉,彭水,晶丝苕粉,50,1
彭水油茶,彭水,彭水油茶,50,1
彭水猕猴桃,彭水,猕猴桃,50,1
彭水生姜,彭水,彭水生姜,50,1
彭水紫苏油,彭水,紫苏油,50,1
彭水苏麻,彭水,彭水苏麻,50,1
彭水苗家土鸡,彭水,苗家土鸡,50,1
彭水苦荞,彭水,彭水苦荞,50,1
彭水西瓜,彭水,彭水西瓜,50,1
彭水辣椒,彭水,彭水辣椒,50,1
彭水雷公盖白菜,彭水,雷公盖白菜,50,1
彭水雷公盖萝卜,彭水,雷公盖萝卜,50,1
彭水马铃薯,彭水,马铃薯,50,1
彭水高粱,彭水,彭水高粱,50,1
彭水魔芋,彭水,彭水魔芋,50,1
彭水黄豆,彭水,彭水黄豆,50,1
彭水黑山羊,彭水,黑山羊,50,1
彭水龟池大米,彭水,龟池大米,50,1
忠县柑橘,忠县,忠县柑橘,50,1
忠州豆腐乳,忠州,豆腐乳,50,1
梁平松花皮蛋,梁平,松花皮蛋,50,1
梁平甜茶,梁平,梁平甜茶,50,1
梁平竹帘,梁平,梁平竹帘,50,1
梁平竹笋,梁平,梁平竹笋,50,1
梁平肉鸭,梁平,梁平肉鸭,50,1
武隆板角山羊,武隆,板角山羊,50,1
武隆猪腰枣,武隆,猪腰枣,50,1
武隆高山甘蓝,武隆,高山甘蓝,50,1
武隆高山白菜,武隆,高山白菜,50,1
武隆高山萝卜,武隆,高山萝卜,50,1
武隆高山辣椒,武隆,高山辣椒,50,1
武隆高山马铃薯,武隆,高山马铃薯,50,1
永川水花,永川,永川水花,50,1
永川皮蛋,永川,永川皮蛋,50,1
永川秀芽,永川,永川秀芽,50,1
永川莲藕,永川,永川莲藕,50,1
永川豆豉,永川,永川豆豉,50,1
江津乌皮樱桃,江津,乌皮樱桃,50,1
江津广柑,江津,江津广柑,50,1
江津白酒,江津,江津白酒,50,1
江津百合,江津,江津百合,50,1
江津石蟆橄榄,江津,石蟆橄榄,50,1
江津花椒,江津,江津花椒,50,1
涪陵水牛,涪陵,涪陵水牛,50,1
涪陵红心萝卜,涪陵,红心萝卜,50,1
涪陵脐橙,涪陵,涪陵脐橙,50,1
涪陵青菜头,涪陵,青菜头,50,1
涪陵黑猪,涪陵,涪陵黑猪,50,1
涪陵龙眼,涪陵,涪陵龙眼,50,1
渝北梨橙,渝北,渝北梨橙,50,1
渝北歪嘴李,渝北,歪嘴李,50,1
潼南罗盘山猪,潼南,罗盘山猪,50,1
潼南萝卜,潼南,潼南萝卜,50,1
璧山儿菜,璧山,璧山儿菜,50,1
璧山葡萄,璧山,璧山葡萄,50,1
石柱莼菜,石柱,石柱莼菜,50,1
石柱辣椒,石柱,石柱辣椒,50,1
石柱金音石砚,石柱,金音石砚,50,1
石柱长毛兔,石柱,长毛兔,50,1
石柱黄连,石柱,石柱黄连,50,1
秀山土鸡,秀山,秀山土鸡,50,1
秀山白术,秀山,秀山白术,50,1
秀山茶叶,秀山,秀山茶叶,50,1
秀山豆腐乳,秀山,豆腐乳,50,1
秀山金银花,秀山,金银花,50,1
秀山黄花,秀山,秀山黄花,50,1
秀油,,秀油,50,1
荣昌夏布,荣昌,荣昌夏布,50,1
荣昌猪,,荣昌猪,50,1
荣昌白鹅,荣昌,荣昌白鹅,50,1
酉州乌羊,酉州,酉州乌羊,50,1
酉阳大白菜,酉阳,大白菜,50,1
酉阳山茶油,酉阳,山茶油,50,1
酉阳蜂蜜,酉阳,酉阳蜂蜜,50,1
酉阳青蒿,酉阳,酉阳青蒿,50,1
庆隆梨,,庆隆梨,50,1
铜梁使君子,铜梁,使君子,50,1
铜梁枳壳,铜梁,铜梁枳壳,50,1
铜梁葛粉,铜梁,铜梁葛粉,50,1
长寿夏橙,长寿,长寿夏橙,50,1
长寿沙田柚,长寿,沙田柚,50,1
长寿血豆腐,长寿,血豆腐,50,1
黔江金溪红心猕猴桃,黔江,金溪红心猕猴桃,50,1
咸阳茯茶,咸阳,咸阳茯茶,61,1
咸阳马栏红,咸阳,马栏红,61,1
三原小磨香油,三原,小磨香油,61,1
三原蓼花糖,三原,蓼花糖,61,1
兴平关中黑猪,兴平,关中黑猪,61,1
兴平大蒜,兴平,兴平大蒜,61,1
兴平辣椒,兴平,兴平辣椒,61,1
彬县大晋枣,彬县,大晋枣,61,1
彬州梨,,彬州梨,61,1
泾阳茯砖茶,泾阳,茯砖茶,61,1
淳化荞面饸饹,淳化,荞面饸饹,61,1
淳化荞麦,淳化,淳化荞麦,61,1
秦都红薯,秦都,秦都红薯,61,1
长武苹果,长武,长武苹果,61,1
洛南豆腐,洛南,洛南豆腐,61,1
丹凤核桃,丹凤,丹凤核桃,61,1
丹凤葡萄,丹凤,丹凤葡萄,61,1
商洛丹参,商洛,商洛丹参,61,1
商南茶,,商南茶,61,1
山阳九眼莲,山阳,九眼莲,61,1
山阳核桃,山阳,山阳核桃,61,1
柞水核桃,柞水,柞水核桃,61,1
柞水黑木耳,柞水,黑木耳,61,1
商洛核桃,商洛,商洛核桃,61,1
洛南核桃,洛南,洛南核桃,61,1
镇安大板栗,镇安,大板栗,61,1
镇安象园茶,镇安,象园茶,61,1
宁陕香菇,宁陕,宁陕香菇,61,1
岚皋魔芋,岚皋,岚皋魔芋,61,1
平利女娲茶,平利,女娲茶,61,1
平利绞股蓝,平利,绞股蓝,61,1
旬阳拐枣,旬阳,旬阳拐枣,61,1
白河木瓜,白河,白河木瓜,61,1
紫阳富硒茶,紫阳,富硒茶,61,1
紫阳毛尖,紫阳,紫阳毛尖,61,1
紫阳蓝黑板石,紫阳,蓝黑板石,61,1
镇坪黄连,镇坪,镇坪黄连,61,1
凤县大红袍花椒,凤县,大红袍花椒,61,1
凤翔苹果,凤翔,凤翔苹果,61,1
宝鸡辣椒,宝鸡,宝鸡辣椒,61,1
西凤酒,,西凤酒,61,1
太白甘蓝,太白,太白甘蓝,61,1
太白贝母,太白,太白贝母,61,1
岐山臊子面,岐山,臊子面,61,1
眉县猕猴桃,眉县,猕猴桃,61,1
陇县核桃,陇县,陇县核桃,61,1
陈仓核桃,陈仓,陈仓核桃,61,1
麟游核桃,麟游,麟游核桃,61,1
吴起荞麦香醋,吴起,荞麦香醋,61,1
子长洋芋,子长,子长洋芋,61,1
子长粉条,子长,子长粉条,61,1
安塞小米,安塞,安塞小米,61,1
安塞山地苹果,安塞,山地苹果,61,1
宜川花椒,宜川,宜川花椒,61,1
延安酸枣,延安,延安酸枣,61,1
富县油糕,富县,富县油糕,61,1
延安小米,延安,延安小米,61,1
延川红枣,延川,延川红枣,61,1
志丹羊肉,志丹,志丹羊肉,61,1
志丹荞面,志丹,志丹荞面,61,1
洛川苹果,洛川,洛川苹果,61,1
甘泉红小豆,甘泉,红小豆,61,1
甘泉豆腐,甘泉,甘泉豆腐,61,1
甘泉豆腐干,甘泉,豆腐干,61,1
甘泉黄酒,甘泉,甘泉黄酒,61,1
黄龙核桃,黄龙,黄龙核桃,61,1
榆林山地苹果,榆林,山地苹果,61,1
榆林马铃薯,榆林,马铃薯,61,1
佳县油枣,佳县,佳县油枣,61,1
佳县红枣,佳县,佳县红枣,61,1
吴堡红枣,吴堡,吴堡红枣,61,1
子洲黄芪,子洲,子洲黄芪,61,1
子洲黄豆,子洲,子洲黄豆,61,1
定边羊肉,定边,定边羊肉,61,1
定边荞麦,定边,定边荞麦,61,1
定边马铃薯,定边,马铃薯,61,1
府谷海红果,府谷,海红果,61,1
榆林豆腐,榆林,榆林豆腐,61,1
横山大明绿豆,横山,大明绿豆,61,1
横山羊肉,横山,横山羊肉,61,1
清涧红枣,清涧,清涧红枣,61,1
神木兰炭,神木,神木兰炭,61,1
米脂小米,米脂,米脂小米,61,1
靖边小米,靖边,靖边小米,61,1
靖边羊肉,靖边,靖边羊肉,61,1
靖边胡萝卜,靖边,胡萝卜,61,1
靖边苦荞,靖边,靖边苦荞,61,1
靖边荞麦,靖边,靖边荞麦,61,1
靖边辣椒,靖边,靖边辣椒,61,1
靖边马铃薯,靖边,马铃薯,61,1
汉中白猪,汉中,汉中白猪,61,1
汉中附子,汉中,汉中附子,61,1
城固蜜桔,城固,城固蜜桔,61,1
汉中大鲵,汉中,汉中大鲵,61,1
宁强华细辛,宁强,华细辛,61,1
宁强雀舌,宁强,宁强雀舌,61,1
汉中仙毫,汉中,汉中仙毫,61,1
汉中冬韭,汉中,汉中冬韭,61,1
汉中大米,汉中,汉中大米,61,1
洋县红米,洋县,洋县红米,61,1
洋县黑米,洋县,洋县黑米,61,1
留坝板栗,留坝,留坝板栗,61,1
留坝白果,留坝,留坝白果,61,1
留坝蜂蜜,留坝,留坝蜂蜜,61,1
留坝香菇,留坝,留坝香菇,61,1
留坝黑木耳,留坝,黑木耳,61,1
略阳乌鸡,略阳,略阳乌鸡,61,1
略阳天麻,略阳,略阳天麻,61,1
略阳杜仲,略阳,略阳杜仲,61,1
略阳猪苓,略阳,略阳猪苓,61,1
西乡牛肉干,西乡,牛肉干,61,1
镇巴腊肉,镇巴,镇巴腊肉,61,1
临渭葡萄,临渭,临渭葡萄,61,1
华县大葱,华县,华县大葱,61,1
合阳九眼莲,合阳,九眼莲,61,1
大荔冬枣,大荔,大荔冬枣,61,1
大荔黄花菜,大荔,黄花菜,61,1
富平九眼莲,富平,九眼莲,61,1
富平墨玉,富平,富平墨玉,61,1
富平尖柿,富平,富平尖柿,61,1
富平柿饼,富平,富平柿饼,61,1
富平甜瓜,富平,富平甜瓜,61,1
潼关酱笋,潼关,潼关酱笋,61,1
蒲城花炮,蒲城,蒲城花炮,61,1
蒲城西瓜,蒲城,蒲城西瓜,61,1
蒲城酥梨,蒲城,蒲城酥梨,61,1
临潼火晶柿子,临潼,火晶柿子,61,1
周至山茱萸,周至,山茱萸,61,1
周至猕猴桃,周至,猕猴桃,61,1
灞桥樱桃,灞桥,灞桥樱桃,61,1
灞桥葡萄,灞桥,灞桥葡萄,61,1
蓝田大杏,蓝田,蓝田大杏,61,1
蓝田樱桃,蓝田,蓝田樱桃,61,1
蓝田玉,,蓝田玉,61,1
蓝田白皮松,蓝田,白皮松,61,1
蓝田神仙粉,蓝田,神仙粉,61,1
长安草莓,长安,长安草莓,61,1
阎良甜瓜,阎良,阎良甜瓜,61,1
阎良相枣,阎良,阎良相枣,61,1
宜君核桃,宜君,宜君核桃,61,1
宜君玉米,宜君,宜君玉米,61,1
陕西苹果,陕西,陕西苹果,61,1
耀州黄芩,耀州,耀州黄芩,61,1
青海冬虫夏草,青海,法库牛肉,63,1
久治牦牛,久治,久治牦牛,63,1
久治贝母,久治,久治贝母,63,1
果洛蕨麻,果洛,果洛蕨麻,63,1
玛多藏羊,玛多,玛多藏羊,63,1
甘德牦牛,甘德,甘德牦牛,63,1
乐都大樱桃,乐都,大樱桃,63,1
乐都沙果,乐都,乐都沙果,63,1
乐都洋芋,乐都,乐都洋芋,63,1
乐都紫皮大蒜,乐都,紫皮大蒜,63,1
乐都绿萝卜,乐都,绿萝卜,63,1
乐都藏香猪,乐都,藏香猪,63,1
乐都长辣椒,乐都,长辣椒,63,1
互助八眉猪,互助,八眉猪,63,1
互助白牦牛,互助,白牦牛,63,1
互助葱花土鸡,互助,葱花土鸡,63,1
互助蚕豆,互助,互助蚕豆,63,1
互助青稞酒,互助,青稞酒,63,1
互助马铃薯,互助,马铃薯,63,1
昂思多矿泉水,昂思多,矿泉水,63,1
循化线辣椒,循化,线辣椒,63,1
循化花椒,循化,循化花椒,63,1
循化薄皮核桃,循化,薄皮核桃,63,1
民和旱砂西瓜,民和,旱砂西瓜,63,1
民和羊肉,民和,民和羊肉,63,1
民和肉牛,民和,民和肉牛,63,1
民和马铃薯,民和,马铃薯,63,1
刚察牦牛,刚察,刚察牦牛,63,1
刚察藏羊,刚察,刚察藏羊,63,1
刚察黄蘑菇,刚察,黄蘑菇,63,1
海晏牦牛,海晏,海晏牦牛,63,1
海晏羔羊肉,海晏,羔羊肉,63,1
祁连牦牛,祁连,祁连牦牛,63,1
祁连藏系羊肉,祁连,藏系羊肉,63,1
祁连藏羊,祁连,祁连藏羊,63,1
祁连黄蘑菇,祁连,黄蘑菇,63,1
门源奶皮,门源,门源奶皮,63,1
门源小油菜籽,门源,小油菜籽,63,1
门源白牦牛,门源,白牦牛,63,1
门源菜籽油,门源,菜籽油,63,1
门源蕨麻,门源,门源蕨麻,63,1
门源青稞,门源,门源青稞,63,1
兴海牦牛肉,兴海,牦牛肉,63,1
贵南藏绣,贵南,贵南藏绣,63,1
贵南黑藏羊,贵南,黑藏羊,63,1
贵德蜂蜜,贵德,贵德蜂蜜,63,1
贵德辣椒,贵德,贵德辣椒,63,1
乌兰茶卡羊,乌兰,茶卡羊,63,1
天峻牦牛,天峻,天峻牦牛,63,1
天峻藏羊,天峻,天峻藏羊,63,1
格尔木蒙古羊,格尔木,蒙古羊,63,1
玉树黑青稞,玉树,黑青稞,63,1
杂多冬虫夏草,杂多,冬虫夏草,63,1
玉树虫草,玉树,玉树虫草,63,1
玉树芫根,玉树,玉树芫根,63,1
玉树蕨麻,玉树,玉树蕨麻,63,1
玉树牦牛,玉树,玉树牦牛,63,1
西宁毛,,西宁毛,63,1
西宁毛地毯,西宁,毛地毯,63,1
西宁毛粗纺纱,西宁,毛粗纺纱,63,1
大通牦牛肉,大通,牦牛肉,63,1
大通蚕豆,大通,大通蚕豆,63,1
大通马铃薯,大通,马铃薯,63,1
大通鸡腿葱,大通,鸡腿葱,63,1
湟中燕麦,湟中,湟中燕麦,63,1
湟中蚕豆,湟中,湟中蚕豆,63,1
湟源陈醋,湟源,湟源陈醋,63,1
湟源马牙,湟源,湟源马牙,63,1
同仁黄果梨,同仁,黄果梨,63,1
河曲马,,河曲马,63,1
泽库牦牛,泽库,泽库牦牛,63,1
泽库藏羊,泽库,泽库藏羊,63,1
七台河大米,七台河,大米,23,1
勃利梅花鹿,勃利,梅花鹿,23,1
勃利红松籽,勃利,红松籽,23,1
勃利葡萄,勃利,勃利葡萄,23,1
勃利蓝靛果,勃利,蓝靛果,23,1
伊春黑木耳,伊春,黑木耳,23,1
五营木都柿果酒,五营,木都柿果酒,23,1
五营红松籽,五营,红松籽,23,1
五营黑木耳,五营,黑木耳,23,1
伊春红松籽,伊春,红松籽,23,1
友好蓝莓,友好,友好蓝莓,23,1
伊春蓝莓,伊春,伊春蓝莓,23,1
嘉荫大豆,嘉荫,嘉荫大豆,23,1
嘉荫木耳,嘉荫,嘉荫木耳,23,1
嘉荫水稻,嘉荫,嘉荫水稻,23,1
伊春榛蘑,伊春,伊春榛蘑,23,1
红星平贝母,红星,平贝母,23,1
红星蕨菜,红星,红星蕨菜,23,1
铁力北五味子,铁力,北五味子,23,1
铁力大米,铁力,铁力大米,23,1
铁力平贝母,铁力,平贝母,23,1
佳木斯大豆,佳木斯,大豆,23,1
富锦大米,富锦,富锦大米,23,1
富锦大豆,富锦,富锦大豆,23,1
抚远哲罗鱼,抚远,哲罗鱼,23,1
抚远大马哈鱼子,抚远,大马哈鱼子,23,1
抚远鲟鱼,抚远,抚远鲟鱼,23,1
抚远鲤鱼,抚远,抚远鲤鱼,23,1
抚远鳇鱼,抚远,抚远鳇鱼,23,1
抚远鳌花鱼,抚远,鳌花鱼,23,1
桦南白瓜,桦南,桦南白瓜,23,1
桦南紫苏,桦南,桦南紫苏,23,1
桦川大米,桦川,桦川大米,23,1
汤原大米,汤原,汤原大米,23,1
佳木斯大米,佳木斯,大米,23,1
龙头胖头鱼,龙头,胖头鱼,23,1
饶河东北黑蜂系列产品,饶河,东北黑蜂系列产品,23,1
饶河大米,饶河,饶河大米,23,1
五常大米,五常,五常大米,23,1
双城小米,双城,双城小米,23,1
双城玉米,双城,双城玉米,23,1
双城甜瓜,双城,双城甜瓜,23,1
双城菇娘,双城,双城菇娘,23,1
双城西瓜,双城,双城西瓜,23,1
尚志红树莓,尚志,红树莓,23,1
尚志黑木耳,尚志,黑木耳,23,1
巴彦大豆,巴彦,巴彦大豆,23,1
巴彦猪肉,巴彦,巴彦猪肉,23,1
巴彦玉米,巴彦,巴彦玉米,23,1
延寿大米,延寿,延寿大米,23,1
延寿大豆,延寿,延寿大豆,23,1
延寿粘玉米,延寿,粘玉米,23,1
方正大米,方正,方正大米,23,1
方正银鲫,方正,方正银鲫,23,1
通河大米,通河,通河大米,23,1
阿城大白菜,阿城,大白菜,23,1
阿城大米,阿城,阿城大米,23,1
阿城大蒜,阿城,阿城大蒜,23,1
阿城玉泉酒,阿城,玉泉酒,23,1
阿城粘玉米,阿城,粘玉米,23,1
阿城香瓜,阿城,阿城香瓜,23,1
大兴安岭蓝莓,兴安,大岭蓝莓,23,1
呼玛马铃薯,呼玛,马铃薯,23,1
呼玛黑木耳,呼玛,黑木耳,23,1
大兴安岭马铃薯,大兴安岭,马铃薯,23,1
大兴安岭黑木耳,大兴安岭,黑木耳,23,1
大庆大同板蓝根,大庆,大同板蓝根,23,1
林甸鸡,,林甸鸡,23,1
肇州大瓜子,肇州,大瓜子,23,1
肇州糯玉米,肇州,糯玉米,23,1
肇源大米,肇源,肇源大米,23,1
东宁大米,东宁,东宁大米,23,1
东宁苹果梨,东宁,苹果梨,23,1
东宁黑木耳,东宁,黑木耳,23,1
宁安大蒜,宁安,宁安大蒜,23,1
宁安虹鳟鱼,宁安,虹鳟鱼,23,1
林口滑子蘑,林口,滑子蘑,23,1
海林猴头菇,海林,猴头菇,23,1
海林黑木耳,海林,黑木耳,23,1
牡丹江金红苹果,牡丹江,金红苹果,23,1
穆棱冻蘑,穆棱,穆棱冻蘑,23,1
穆棱大豆,穆棱,穆棱大豆,23,1
穆棱晒烟,穆棱,穆棱晒烟,23,1
穆棱肉牛,穆棱,穆棱肉牛,23,1
穆棱黑木耳,穆棱,黑木耳,23,1
牡丹江油豆角,牡丹江,油豆角,23,1
兰西亚麻,兰西,兰西亚麻,23,1
兰西民猪,兰西,兰西民猪,23,1
兰西玉米,兰西,兰西玉米,23,1
兰西西瓜,兰西,兰西西瓜,23,1
兰西香瓜,兰西,兰西香瓜,23,1
庆安大米,庆安,庆安大米,23,1
庆安大米酒,庆安,大米酒,23,1
明水小米,明水,明水小米,23,1
明水黑豆,明水,明水黑豆,23,1
望奎大米,望奎,望奎大米,23,1
望奎马铃薯,望奎,马铃薯,23,1
海伦大米,海伦,海伦大米,23,1
海伦大豆,海伦,海伦大豆,23,1
肇东小米,肇东,肇东小米,23,1
虎林大米,虎林,虎林大米,23,1
虎林椴树蜜,虎林,椴树蜜,23,1
绥滨大米,绥滨,绥滨大米,23,1
萝北大米,萝北,萝北大米,23,1
萝北黑木耳,萝北,黑木耳,23,1
五大连池大米,五大连池,大米,23,1
五大连池大豆,五大连池,大豆,23,1
五大连池矿泉水,五大连池,矿泉水,23,1
五大连池草鱼,五大连池,草鱼,23,1
五大连池面粉,五大连池,面粉,23,1
五大连池鲢鱼,五大连池,鲢鱼,23,1
五大连池鲤鱼,五大连池,鲤鱼,23,1
五大连池鲫鱼,五大连池,鲫鱼,23,1
五大连池鸭蛋,五大连池,鸭蛋,23,1
嫩江大豆,嫩江,嫩江大豆,23,1
嫩江芸豆,嫩江,嫩江芸豆,23,1
孙吴大果沙棘,孙吴,大果沙棘,23,1
孙吴大豆,孙吴,孙吴大豆,23,1
逊克玛瑙,逊克,逊克玛瑙,23,1
依安芸豆,依安,依安芸豆,23,1
克东天然苏打水,克东,天然苏打水,23,1
克山大豆,克山,克山大豆,23,1
克山马铃薯,克山,马铃薯,23,1
富拉尔基温水大米,富拉尔基,温水大米,23,1
富裕老窖,富裕,富裕老窖,23,1
拜泉芸豆,拜泉,拜泉芸豆,23,1
梅里斯油豆角,梅里斯,油豆角,23,1
梅里斯洋葱,梅里斯,洋葱,23,1
泰来大米,泰来,泰来大米,23,1
泰来绿豆,泰来,泰来绿豆,23,1
泰来花生,泰来,泰来花生,23,1
甘南小米,甘南,甘南小米,23,1
甘南葵花籽,甘南,葵花籽,23,1
黑土地白酒,黑土地,白酒,23,1
讷河大米,讷河,讷河大米,23,1
讷河大豆,讷河,讷河大豆,23,1
讷河水稻,讷河,讷河水稻,23,1
讷河玉米,讷河,讷河玉米,23,1
讷河甜菜,讷河,讷河甜菜,23,1
讷河马铃薯,讷河,马铃薯,23,1
黑龙江大豆,龙江,黑大豆,23,1
龙江小米,龙江,龙江小米,23,1
阿尔巴斯山羊肉,阿尔巴斯,山羊肉,15,
阿尔山卜留克,阿尔山,卜留克,15,
阿克恰勒甜瓜,阿克恰勒,甜瓜,65,
阿克沙依瓦葡萄,阿克沙依,瓦葡萄,65,
阿克苏核桃,阿克苏,核桃,65,
